MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
MH-60R,A2.1 Navy Flying Hours,68850,68850,11600.8246,12654.98484,,None,1,2014,175,68850,S-70/H-60,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,MH-60R
MH-60S,1.1 Operations Manpower,168703116,189724601.9,12640.85792,13789.52538,,P,0.8892,2014,214,74379,S-70/H-60,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,MH-60S
MH-60S,1.2 Unit-Level Maintenance Manpower,223955858,251862188.5,12640.85792,13789.52538,,P,0.8892,2014,214,74379,S-70/H-60,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,MH-60S
MH-60S,1.3 Other Unit-Level Manpower,61894106,69606506.97,12640.85792,13789.52538,,P,0.8892,2014,214,74379,S-70/H-60,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,MH-60S
MH-60S,2.1 Operating Material,55116256,60124638.38,12640.85792,13789.52538,,M,0.9167,2014,214,74379,S-70/H-60,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,MH-60S
MH-60S,2.3 Temporary Duty,13100336,14732721.55,12640.85792,13789.52538,,P,0.8892,2014,214,74379,S-70/H-60,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,MH-60S
MH-60S,2.4 Transportation,4370707,4840207.087,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,MH-60S
MH-60S,3.1 Consumable Materials and Repair Parts,57636644,62874052.58,12640.85792,13789.52538,,M,0.9167,2014,214,74379,S-70/H-60,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,MH-60S
MH-60S,3.2 Depot Level Reparables (DLRs),163980313,181595031,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),MH-60S
MH-60S,3.3 Intermediate Maintenance (External to Unit-Level),33556283,37160889.26,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),MH-60S
MH-60S,3.4 Depot Maintenance,32279701,35747177.19,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,MH-60S
MH-60S,3.5 Other Maintenance,30042504,33269661.13,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,MH-60S
MH-60S,4.1 System-Specific Training,10472338,11597273.53,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,MH-60S
MH-60S,4.2 Support Equipment Replacement and Repair,1417381,1569635.659,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,MH-60S
MH-60S,4.3 Sustaining/Systems Engineering,1809901,2004320.044,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,MH-60S
MH-60S,4.4 Program Management,8412642,9316325.581,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,MH-60S
MH-60S,4.7 Simulator Operations and Repair,3845008,4258037.652,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,MH-60S
MH-60S,5.1 Hardware Modifications or Modernization,63435760,70250011.07,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,MH-60S
MH-60S,5.2 Software Maintenance and Modifications,6185517,6849963.455,12640.85792,13789.52538,,C,0.903,2014,214,74379,S-70/H-60,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,MH-60S
MH-60S,A1.1 Navy Aircraft Count,213,213,12640.85792,13789.52538,,None,1,2014,214,74379,S-70/H-60,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,MH-60S
MH-60S,A1.2 Marine Aircraft Count,1,1,12640.85792,13789.52538,,None,1,2014,214,74379,S-70/H-60,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,MH-60S
MH-60S,A2.1 Navy Flying Hours,74379,74379,12640.85792,13789.52538,,None,1,2014,214,74379,S-70/H-60,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,MH-60S
MV-22B,1.1 Operations Manpower,82884399,93212324.56,28444.20234,31028.9106,,P,0.8892,2014,216,35929,V-22,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,MV-22B
MV-22B,1.2 Unit-Level Maintenance Manpower,123480149,138866564.3,28444.20234,31028.9106,,P,0.8892,2014,216,35929,V-22,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,MV-22B
MV-22B,1.3 Other Unit-Level Manpower,29779538,33490258.66,28444.20234,31028.9106,,P,0.8892,2014,216,35929,V-22,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,MV-22B
MV-22B,2.1 Operating Material,66509888,72553603.14,28444.20234,31028.9106,,M,0.9167,2014,216,35929,V-22,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,MV-22B
MV-22B,2.3 Temporary Duty,16432352,18479928.03,28444.20234,31028.9106,,P,0.8892,2014,216,35929,V-22,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,MV-22B
MV-22B,2.4 Transportation,6503013,7201564.784,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,MV-22B
MV-22B,3.1 Consumable Materials and Repair Parts,94068022,102615928.9,28444.20234,31028.9106,,M,0.9167,2014,216,35929,V-22,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,MV-22B
MV-22B,3.2 Depot Level Reparables (DLRs),164969434,182690403.1,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),MV-22B
MV-22B,3.3 Intermediate Maintenance (External to Unit-Level),78121091,86512836.1,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),MV-22B
MV-22B,3.4 Depot Maintenance,137373919,152130585.8,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,MV-22B
MV-22B,3.5 Other Maintenance,3414632,3781430.786,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,MV-22B
MV-22B,4.1 System-Specific Training,2129263,2357987.818,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,MV-22B
MV-22B,4.2 Support Equipment Replacement and Repair,1442915,1597912.514,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,MV-22B
MV-22B,4.3 Sustaining/Systems Engineering,11042191,12228339.98,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,MV-22B
MV-22B,4.4 Program Management,40079089,44384373.2,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,MV-22B
MV-22B,4.6 Data and Technical Publications,15211605,16845631.23,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.6,4.6,4.0 Sustaining Support,4.6 Data and Technical Publications,4.6 Data and Technical Publications,MV-22B
MV-22B,4.7 Simulator Operations and Repair,3584214,3969229.236,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,MV-22B
MV-22B,5.1 Hardware Modifications or Modernization,142691340,158019202.7,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,MV-22B
MV-22B,5.2 Software Maintenance and Modifications,2254692,2496890.365,28444.20234,31028.9106,,C,0.903,2014,216,35929,V-22,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,MV-22B
MV-22B,A1.2 Marine Aircraft Count,216,216,28444.20234,31028.9106,,None,1,2014,216,35929,V-22,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,MV-22B
MV-22B,A2.2 Marine Flying Hours,35929,35929,28444.20234,31028.9106,,None,1,2014,216,35929,V-22,FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,MV-22B
P-3C,1.1 Operations Manpower,204129926,229565818.7,19572.69604,21351.25564,,P,0.8892,2014,105,56784,P-3,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,P-3C
P-3C,1.2 Unit-Level Maintenance Manpower,145645659,163794038.5,19572.69604,21351.25564,,P,0.8892,2014,105,56784,P-3,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,P-3C
P-3C,1.3 Other Unit-Level Manpower,44414062,49948337.83,19572.69604,21351.25564,,P,0.8892,2014,105,56784,P-3,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,P-3C
P-3C,2.1 Operating Material,191957828,209400925.1,19572.69604,21351.25564,,M,0.9167,2014,105,56784,P-3,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,P-3C
P-3C,2.3 Temporary Duty,62646801,70452992.58,19572.69604,21351.25564,,P,0.8892,2014,105,56784,P-3,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,P-3C
P-3C,2.4 Transportation,2511219,2780973.422,19572.69604,21351.25564,,C,0.903,2014,105,56784,P-3,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,P-3C
P-3C,3.1 Consumable Materials and Repair Parts,56649627,61797345.91,19572.69604,21351.25564,,M,0.9167,2014,105,56784,P-3,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,P-3C
P-3C,3.2 Depot Level Reparables (DLRs),131708745,145856860.5,19572.69604,21351.25564,,C,0.903,2014,105,56784,P-3,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),P-3C
P-3C,3.3 Intermediate Maintenance (External to Unit-Level),89605710,99231129.57,19572.69604,21351.25564,,C,0.903,2014,105,56784,P-3,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),P-3C
